"TIME","GEO","NACE_R2","UNIT","AGE","Value"
"2010","RO22","K","THS","Y_GE15","8.7"
"2010","RO22","L","THS","Y_GE15",":"
"2010","RO22","M_N","THS","Y_GE15","27.9"
"2010","RO22","O-Q","THS","Y_GE15","147.5"
"2010","RO22","R-U","THS","Y_GE15","18.4"
"2010","RO22","NRP","THS","Y_GE15",":"
"2010","RO31","TOTAL","THS","Y_GE15","1,370.1"
"2010","RO31","A","THS","Y_GE15","486.8"
"2010","RO31","B-E","THS","Y_GE15","300.2"
"2010","RO31","F","THS","Y_GE15","122.3"
"2010","RO31","G-I","THS","Y_GE15","210.9"
"2010","RO31","J","THS","Y_GE15","8.5"
"2010","RO31","K","THS","Y_GE15","8.9"
"2010","RO31","L","THS","Y_GE15",":"
"2010","RO31","M_N","THS","Y_GE15","49.8"
"2010","RO31","O-Q","THS","Y_GE15","157.6"
"2010","RO31","R-U","THS","Y_GE15","24.6"
"2010","RO31","NRP","THS","Y_GE15",":"
"2010","RO32","TOTAL","THS","Y_GE15","1,065.0"
"2010","RO32","A","THS","Y_GE15","12.2"
"2010","RO32","B-E","THS","Y_GE15","151.6"
"2010","RO32","F","THS","Y_GE15","101.2"
"2010","RO32","G-I","THS","Y_GE15","338.8"
"2010","RO32","J","THS","Y_GE15","54.5"
"2010","RO32","K","THS","Y_GE15","43.7"
"2010","RO32","L","THS","Y_GE15","7.9"
"2010","RO32","M_N","THS","Y_GE15","91.6"
"2010","RO32","O-Q","THS","Y_GE15","220.6"
"2010","RO32","R-U","THS","Y_GE15","42.8"
"2010","RO32","NRP","THS","Y_GE15",":"
"2010","RO41","TOTAL","THS","Y_GE15","944.1"
"2010","RO41","A","THS","Y_GE15","465.9"
"2010","RO41","B-E","THS","Y_GE15","167.7"
"2010","RO41","F","THS","Y_GE15","39.2"
"2010","RO41","G-I","THS","Y_GE15","127.6"
"2010","RO41","J","THS","Y_GE15",":"
"2010","RO41","K","THS","Y_GE15","6.7"
"2010","RO41","L","THS","Y_GE15",":"
"2010","RO41","M_N","THS","Y_GE15","25.5"
"2010","RO41","O-Q","THS","Y_GE15","95.7"
"2010","RO41","R-U","THS","Y_GE15","9.4"
"2010","RO41","NRP","THS","Y_GE15",":"
"2010","RO42","TOTAL","THS","Y_GE15","767.8"
"2010","RO42","A","THS","Y_GE15","156.7"
"2010","RO42","B-E","THS","Y_GE15","255.2"
"2010","RO42","F","THS","Y_GE15","52.7"
"2010","RO42","G-I","THS","Y_GE15","141.7"
"2010","RO42","J","THS","Y_GE15","8.0"
"2010","RO42","K","THS","Y_GE15","10.6"
"2010","RO42","L","THS","Y_GE15",":"
"2010","RO42","M_N","THS","Y_GE15","22.5"
"2010","RO42","O-Q","THS","Y_GE15","104.8"
"2010","RO42","R-U","THS","Y_GE15","14.4"
"2010","RO42","NRP","THS","Y_GE15",":"
"2010","SI03","TOTAL","THS","Y_GE15","514.3"
"2010","SI03","A","THS","Y_GE15","59.5"
"2010","SI03","B-E","THS","Y_GE15","156.9"
"2010","SI03","F","THS","Y_GE15","34.7"
"2010","SI03","G-I","THS","Y_GE15","101.7"
"2010","SI03","J","THS","Y_GE15","10.0"
"2010","SI03","K","THS","Y_GE15","10.2"
"2010","SI03","L","THS","Y_GE15","0.8"
"2010","SI03","M_N","THS","Y_GE15","27.3"
"2010","SI03","O-Q","THS","Y_GE15","99.0"
"2010","SI03","R-U","THS","Y_GE15","13.0"
"2010","SI03","NRP","THS","Y_GE15","1.2"
"2010","SI04","TOTAL","THS","Y_GE15","451.7"
"2010","SI04","A","THS","Y_GE15","25.4"
"2010","SI04","B-E","THS","Y_GE15","98.5"
"2010","SI04","F","THS","Y_GE15","23.4"
"2010","SI04","G-I","THS","Y_GE15","113.0"
"2010","SI04","J","THS","Y_GE15","22.3"
"2010","SI04","K","THS","Y_GE15","15.9"
"2010","SI04","L","THS","Y_GE15","1.7"
"2010","SI04","M_N","THS","Y_GE15","36.1"
"2010","SI04","O-Q","THS","Y_GE15","93.2"
"2010","SI04","R-U","THS","Y_GE15","19.7"
"2010","SI04","NRP","THS","Y_GE15","2.6"
"2010","SK01","TOTAL","THS","Y_GE15","321.6"
"2010","SK01","A","THS","Y_GE15","4.0"
"2010","SK01","B-E","THS","Y_GE15","43.6"
"2010","SK01","F","THS","Y_GE15","23.1"
"2010","SK01","G-I","THS","Y_GE15","84.0"
"2010","SK01","J","THS","Y_GE15","21.4"
"2010","SK01","K","THS","Y_GE15","13.6"
"2010","SK01","L","THS","Y_GE15","4.3"
"2010","SK01","M_N","THS","Y_GE15","35.8"
"2010","SK01","O-Q","THS","Y_GE15","80.2"
"2010","SK01","R-U","THS","Y_GE15","11.6"
"2010","SK01","NRP","THS","Y_GE15",":"
"2010","SK02","TOTAL","THS","Y_GE15","836.3"
"2010","SK02","A","THS","Y_GE15","31.3"
"2010","SK02","B-E","THS","Y_GE15","256.0"
"2010","SK02","F","THS","Y_GE15","87.6"
"2010","SK02","G-I","THS","Y_GE15","196.4"
"2010","SK02","J","THS","Y_GE15","12.3"
"2010","SK02","K","THS","Y_GE15","16.6"
"2010","SK02","L","THS","Y_GE15","6.2"
"2010","SK02","M_N","THS","Y_GE15","42.4"
"2010","SK02","O-Q","THS","Y_GE15","164.7"
"2010","SK02","R-U","THS","Y_GE15","22.5"
"2010","SK02","NRP","THS","Y_GE15",":"
"2010","SK03","TOTAL","THS","Y_GE15","551.1"
"2010","SK03","A","THS","Y_GE15","19.4"
"2010","SK03","B-E","THS","Y_GE15","153.0"
"2010","SK03","F","THS","Y_GE15","65.3"
"2010","SK03","G-I","THS","Y_GE15","120.5"
"2010","SK03","J","THS","Y_GE15","11.0"
"2010","SK03","K","THS","Y_GE15","8.0"
"2010","SK03","L","THS","Y_GE15",":"
"2010","SK03","M_N","THS","Y_GE15","27.9"
"2010","SK03","O-Q","THS","Y_GE15","131.5"
"2010","SK03","R-U","THS","Y_GE15","13.0"
"2010","SK03","NRP","THS","Y_GE15",":"
"2010","SK04","TOTAL","THS","Y_GE15","608.5"
"2010","SK04","A","THS","Y_GE15","20.3"
"2010","SK04","B-E","THS","Y_GE15","149.2"
"2010","SK04","F","THS","Y_GE15","82.3"
"2010","SK04","G-I","THS","Y_GE15","154.4"
"2010","SK04","J","THS","Y_GE15","11.2"
"2010","SK04","K","THS","Y_GE15","9.5"
"2010","SK04","L","THS","Y_GE15",":"
"2010","SK04","M_N","THS","Y_GE15","28.8"
"2010","SK04","O-Q","THS","Y_GE15","134.6"
"2010","SK04","R-U","THS","Y_GE15","16.5"
"2010","SK04","NRP","THS","Y_GE15",":"
"2010","FI19","TOTAL","THS","Y_GE15","600.8"
"2010","FI19","A","THS","Y_GE15","33.0"
"2010","FI19","B-E","THS","Y_GE15","124.7"
"2010","FI19","F","THS","Y_GE15","40.4"
"2010","FI19","G-I","THS","Y_GE15","117.2"
"2010","FI19","J","THS","Y_GE15","18.3"
"2010","FI19","K","THS","Y_GE15","8.1"
"2010","FI19","L","THS","Y_GE15","4.8"
"2010","FI19","M_N","THS","Y_GE15","52.2"
"2010","FI19","O-Q","THS","Y_GE15","169.2"
"2010","FI19","R-U","THS","Y_GE15","30.2"
"2010","FI19","NRP","THS","Y_GE15","2.6"
"2010","FI1B","TOTAL","THS","Y_GE15","782.9"
"2010","FI1B","A","THS","Y_GE15","6.7"
"2010","FI1B","B-E","THS","Y_GE15","91.5"
"2010","FI1B","F","THS","Y_GE15","47.2"
"2010","FI1B","G-I","THS","Y_GE15","196.4"
"2010","FI1B","J","THS","Y_GE15","53.3"
"2010","FI1B","K","THS","Y_GE15","27.8"
"2010","FI1B","L","THS","Y_GE15","8.2"
"2010","FI1B","M_N","THS","Y_GE15","103.6"
"2010","FI1B","O-Q","THS","Y_GE15","190.5"
"2010","FI1B","R-U","THS","Y_GE15","53.1"
"2010","FI1B","NRP","THS","Y_GE15","4.6"
"2010","FI1C","TOTAL","THS","Y_GE15","509.2"
"2010","FI1C","A","THS","Y_GE15","24.1"
"2010","FI1C","B-E","THS","Y_GE15","95.6"
"2010","FI1C","F","THS","Y_GE15","42.2"
"2010","FI1C","G-I","THS","Y_GE15","112.7"
"2010","FI1C","J","THS","Y_GE15","11.7"
"2010","FI1C","K","THS","Y_GE15","7.5"
"2010","FI1C","L","THS","Y_GE15","4.2"
"2010","FI1C","M_N","THS","Y_GE15","43.9"
"2010","FI1C","O-Q","THS","Y_GE15","141.1"
"2010","FI1C","R-U","THS","Y_GE15","23.8"
"2010","FI1C","NRP","THS","Y_GE15","2.5"
"2010","FI1D","TOTAL","THS","Y_GE15","539.9"
"2010","FI1D","A","THS","Y_GE15","43.3"
"2010","FI1D","B-E","THS","Y_GE15","82.4"
"2010","FI1D","F","THS","Y_GE15","41.6"
"2010","FI1D","G-I","THS","Y_GE15","106.5"
"2010","FI1D","J","THS","Y_GE15","11.2"
"2010","FI1D","K","THS","Y_GE15","5.4"
"2010","FI1D","L","THS","Y_GE15","4.2"
"2010","FI1D","M_N","THS","Y_GE15","48.9"
"2010","FI1D","O-Q","THS","Y_GE15","163.8"
"2010","FI1D","R-U","THS","Y_GE15","30.7"
"2010","FI1D","NRP","THS","Y_GE15","2.0"
"2010","FI20","TOTAL","THS","Y_GE15","14.7"
"2010","FI20","A","THS","Y_GE15",":"
"2010","FI20","B-E","THS","Y_GE15",":"
"2010","FI20","F","THS","Y_GE15",":"
"2010","FI20","G-I","THS","Y_GE15","4.1"
"2010","FI20","J","THS","Y_GE15",":"
"2010","FI20","K","THS","Y_GE15",":"
"2010","FI20","L","THS","Y_GE15",":"
"2010","FI20","M_N","THS","Y_GE15",":"
"2010","FI20","O-Q","THS","Y_GE15","5.0"
"2010","FI20","R-U","THS","Y_GE15",":"
"2010","FI20","NRP","THS","Y_GE15",":"
"2010","SE11","TOTAL","THS","Y_GE15","1,062.5"
"2010","SE11","A","THS","Y_GE15","3.7"
"2010","SE11","B-E","THS","Y_GE15","60.1"
"2010","SE11","F","THS","Y_GE15","58.0"
"2010","SE11","G-I","THS","Y_GE15","228.7"
"2010","SE11","J","THS","Y_GE15","79.6"
"2010","SE11","K","THS","Y_GE15","46.2"
"2010","SE11","L","THS","Y_GE15","18.2"
"2010","SE11","M_N","THS","Y_GE15","190.9"
"2010","SE11","O-Q","THS","Y_GE15","308.5"
"2010","SE11","R-U","THS","Y_GE15","66.1"
"2010","SE11","NRP","THS","Y_GE15","2.3"
"2010","SE12","TOTAL","THS","Y_GE15","726.3"
"2010","SE12","A","THS","Y_GE15","17.1"
"2010","SE12","B-E","THS","Y_GE15","109.3"
"2010","SE12","F","THS","Y_GE15","54.9"
"2010","SE12","G-I","THS","Y_GE15","147.8"
"2010","SE12","J","THS","Y_GE15","20.3"
"2010","SE12","K","THS","Y_GE15","12.1"
"2010","SE12","L","THS","Y_GE15","10.6"
"2010","SE12","M_N","THS","Y_GE15","80.2"
"2010","SE12","O-Q","THS","Y_GE15","238.5"
"2010","SE12","R-U","THS","Y_GE15","34.1"
"2010","SE12","NRP","THS","Y_GE15","1.4"
"2010","SE21","TOTAL","THS","Y_GE15","386.3"
"2010","SE21","A","THS","Y_GE15","15.8"
"2010","SE21","B-E","THS","Y_GE15","81.5"
"2010","SE21","F","THS","Y_GE15","23.5"
"2010","SE21","G-I","THS","Y_GE15","78.4"
"2010","SE21","J","THS","Y_GE15","7.9"
"2010","SE21","K","THS","Y_GE15","5.2"
"2010","SE21","L","THS","Y_GE15","4.9"
"2010","SE21","M_N","THS","Y_GE15","26.4"
"2010","SE21","O-Q","THS","Y_GE15","126.7"
"2010","SE21","R-U","THS","Y_GE15","15.3"
"2010","SE21","NRP","THS","Y_GE15",":"
"2010","SE22","TOTAL","THS","Y_GE15","660.1"
"2010","SE22","A","THS","Y_GE15","14.5"
"2010","SE22","B-E","THS","Y_GE15","84.9"
"2010","SE22","F","THS","Y_GE15","43.4"
"2010","SE22","G-I","THS","Y_GE15","145.3"
"2010","SE22","J","THS","Y_GE15","25.6"
"2010","SE22","K","THS","Y_GE15","10.5"
"2010","SE22","L","THS","Y_GE15","9.5"
"2010","SE22","M_N","THS","Y_GE15","76.9"
"2010","SE22","O-Q","THS","Y_GE15","215.4"
"2010","SE22","R-U","THS","Y_GE15","31.8"
"2010","SE22","NRP","THS","Y_GE15","2.5"
"2010","SE23","TOTAL","THS","Y_GE15","906.6"
"2010","SE23","A","THS","Y_GE15","19.4"
"2010","SE23","B-E","THS","Y_GE15","142.1"
"2010","SE23","F","THS","Y_GE15","62.8"
"2010","SE23","G-I","THS","Y_GE15","199.8"
"2010","SE23","J","THS","Y_GE15","23.5"
"2010","SE23","K","THS","Y_GE15","11.2"
"2010","SE23","L","THS","Y_GE15","11.2"
"2010","SE23","M_N","THS","Y_GE15","100.8"
"2010","SE23","O-Q","THS","Y_GE15","290.0"
"2010","SE23","R-U","THS","Y_GE15","44.2"
"2010","SE23","NRP","THS","Y_GE15","1.8"
"2010","SE31","TOTAL","THS","Y_GE15","383.1"
"2010","SE31","A","THS","Y_GE15","13.1"
"2010","SE31","B-E","THS","Y_GE15","65.9"
"2010","SE31","F","THS","Y_GE15","28.2"
"2010","SE31","G-I","THS","Y_GE15","76.0"
"2010","SE31","J","THS","Y_GE15","6.4"
"2010","SE31","K","THS","Y_GE15","4.6"
"2010","SE31","L","THS","Y_GE15","5.6"
"2010","SE31","M_N","THS","Y_GE15","33.8"
"2010","SE31","O-Q","THS","Y_GE15","129.2"
"2010","SE31","R-U","THS","Y_GE15","18.6"
"2010","SE31","NRP","THS","Y_GE15","1.8"
"2010","SE32","TOTAL","THS","Y_GE15","167.3"
"2010","SE32","A","THS","Y_GE15","6.2"
"2010","SE32","B-E","THS","Y_GE15","21.2"
"2010","SE32","F","THS","Y_GE15","12.5"
"2010","SE32","G-I","THS","Y_GE15","31.0"
"2010","SE32","J","THS","Y_GE15","5.3"
"2010","SE32","K","THS","Y_GE15","3.3"
"2010","SE32","L","THS","Y_GE15","2.2"
"2010","SE32","M_N","THS","Y_GE15","15.2"
"2010","SE32","O-Q","THS","Y_GE15","62.1"
"2010","SE32","R-U","THS","Y_GE15","7.8"
"2010","SE32","NRP","THS","Y_GE15",":"
"2010","SE33","TOTAL","THS","Y_GE15","231.4"
"2010","SE33","A","THS","Y_GE15","5.0"
"2010","SE33","B-E","THS","Y_GE15","30.8"
"2010","SE33","F","THS","Y_GE15","19.1"
"2010","SE33","G-I","THS","Y_GE15","43.3"
"2010","SE33","J","THS","Y_GE15","6.4"
"2010","SE33","K","THS","Y_GE15","2.8"
"2010","SE33","L","THS","Y_GE15","2.0"
"2010","SE33","M_N","THS","Y_GE15","21.9"
"2010","SE33","O-Q","THS","Y_GE15","88.2"
"2010","SE33","R-U","THS","Y_GE15","11.4"
"2010","SE33","NRP","THS","Y_GE15",":"
"2010","UKC1","TOTAL","THS","Y_GE15","516.5"
"2010","UKC1","A","THS","Y_GE15",":"
"2010","UKC1","B-E","THS","Y_GE15","72.0"
"2010","UKC1","F","THS","Y_GE15","44.3"
"2010","UKC1","G-I","THS","Y_GE15","122.5"
"2010","UKC1","J","THS","Y_GE15","9.2"
"2010","UKC1","K","THS","Y_GE15","12.5"
"2010","UKC1","L","THS","Y_GE15","4.4"
"2010","UKC1","M_N","THS","Y_GE15","42.0"
"2010","UKC1","O-Q","THS","Y_GE15","178.2"
"2010","UKC1","R-U","THS","Y_GE15","23.4"
"2010","UKC1","NRP","THS","Y_GE15","4.3"
"2010","UKC2","TOTAL","THS","Y_GE15","622.5"
"2010","UKC2","A","THS","Y_GE15","4.9"
"2010","UKC2","B-E","THS","Y_GE15","73.5"
"2010","UKC2","F","THS","Y_GE15","50.1"
"2010","UKC2","G-I","THS","Y_GE15","146.6"
"2010","UKC2","J","THS","Y_GE15","18.3"
"2010","UKC2","K","THS","Y_GE15","14.5"
"2010","UKC2","L","THS","Y_GE15","7.1"
"2010","UKC2","M_N","THS","Y_GE15","57.3"
"2010","UKC2","O-Q","THS","Y_GE15","212.6"
"2010","UKC2","R-U","THS","Y_GE15","32.7"
"2010","UKC2","NRP","THS","Y_GE15","4.7"
"2010","UKD1","TOTAL","THS","Y_GE15","239.1"
"2010","UKD1","A","THS","Y_GE15","10.7"
"2010","UKD1","B-E","THS","Y_GE15","42.5"
"2010","UKD1","F","THS","Y_GE15","19.4"
"2010","UKD1","G-I","THS","Y_GE15","64.7"
"2010","UKD1","J","THS","Y_GE15",":"
"2010","UKD1","K","THS","Y_GE15",":"
"2010","UKD1","L","THS","Y_GE15",":"
"2010","UKD1","M_N","THS","Y_GE15","16.1"
"2010","UKD1","O-Q","THS","Y_GE15","63.8"
"2010","UKD1","R-U","THS","Y_GE15","11.8"
"2010","UKD1","NRP","THS","Y_GE15",":"
"2010","UKD3","TOTAL","THS","Y_GE15","1,199.7"
"2010","UKD3","A","THS","Y_GE15",":"
"2010","UKD3","B-E","THS","Y_GE15","146.2"
"2010","UKD3","F","THS","Y_GE15","92.6"
"2010","UKD3","G-I","THS","Y_GE15","304.7"
"2010","UKD3","J","THS","Y_GE15","26.6"
"2010","UKD3","K","THS","Y_GE15","45.2"
"2010","UKD3","L","THS","Y_GE15","10.3"
"2010","UKD3","M_N","THS","Y_GE15","130.8"
"2010","UKD3","O-Q","THS","Y_GE15","371.4"
"2010","UKD3","R-U","THS","Y_GE15","56.9"
"2010","UKD3","NRP","THS","Y_GE15","12.8"
"2010","UKD4","TOTAL","THS","Y_GE15","686.0"
"2010","UKD4","A","THS","Y_GE15","5.3"
"2010","UKD4","B-E","THS","Y_GE15","98.8"
"2010","UKD4","F","THS","Y_GE15","50.6"
"2010","UKD4","G-I","THS","Y_GE15","173.9"
"2010","UKD4","J","THS","Y_GE15","15.4"
"2010","UKD4","K","THS","Y_GE15","13.1"
"2010","UKD4","L","THS","Y_GE15","7.6"
"2010","UKD4","M_N","THS","Y_GE15","58.2"
"2010","UKD4","O-Q","THS","Y_GE15","227.9"
"2010","UKD4","R-U","THS","Y_GE15","30.8"
"2010","UKD4","NRP","THS","Y_GE15","4.4"
"2010","UKD6","TOTAL","THS","Y_GE15","432.3"
"2010","UKD6","A","THS","Y_GE15",":"
"2010","UKD6","B-E","THS","Y_GE15","56.2"
"2010","UKD6","F","THS","Y_GE15","27.8"
"2010","UKD6","G-I","THS","Y_GE15","115.3"
"2010","UKD6","J","THS","Y_GE15","13.8"
"2010","UKD6","K","THS","Y_GE15","13.2"
"2010","UKD6","L","THS","Y_GE15","6.4"
"2010","UKD6","M_N","THS","Y_GE15","57.5"
"2010","UKD6","O-Q","THS","Y_GE15","115.3"
"2010","UKD6","R-U","THS","Y_GE15","19.5"
"2010","UKD6","NRP","THS","Y_GE15",":"
"2010","UKD7","TOTAL","THS","Y_GE15","634.6"
"2010","UKD7","A","THS","Y_GE15",":"
"2010","UKD7","B-E","THS","Y_GE15","62.2"
"2010","UKD7","F","THS","Y_GE15","45.0"
"2010","UKD7","G-I","THS","Y_GE15","151.0"
"2010","UKD7","J","THS","Y_GE15","15.3"
"2010","UKD7","K","THS","Y_GE15","21.0"
"2010","UKD7","L","THS","Y_GE15","4.7"
"2010","UKD7","M_N","THS","Y_GE15","63.2"
"2010","UKD7","O-Q","THS","Y_GE15","226.9"
"2010","UKD7","R-U","THS","Y_GE15","37.1"
"2010","UKD7","NRP","THS","Y_GE15","6.4"
"2010","UKE1","TOTAL","THS","Y_GE15","415.5"
"2010","UKE1","A","THS","Y_GE15",":"
"2010","UKE1","B-E","THS","Y_GE15","74.8"
"2010","UKE1","F","THS","Y_GE15","26.7"
"2010","UKE1","G-I","THS","Y_GE15","112.0"
"2010","UKE1","J","THS","Y_GE15","5.3"
"2010","UKE1","K","THS","Y_GE15","8.1"
"2010","UKE1","L","THS","Y_GE15",":"
"2010","UKE1","M_N","THS","Y_GE15","26.7"
"2010","UKE1","O-Q","THS","Y_GE15","128.7"
"2010","UKE1","R-U","THS","Y_GE15","23.2"
"2010","UKE1","NRP","THS","Y_GE15",":"
"2010","UKE2","TOTAL","THS","Y_GE15","380.3"
"2010","UKE2","A","THS","Y_GE15","21.1"
"2010","UKE2","B-E","THS","Y_GE15","36.0"
"2010","UKE2","F","THS","Y_GE15","28.0"
"2010","UKE2","G-I","THS","Y_GE15","95.3"
"2010","UKE2","J","THS","Y_GE15","6.3"
"2010","UKE2","K","THS","Y_GE15","12.1"
"2010","UKE2","L","THS","Y_GE15",":"
"2010","UKE2","M_N","THS","Y_GE15","34.1"
"2010","UKE2","O-Q","THS","Y_GE15","120.5"
"2010","UKE2","R-U","THS","Y_GE15","21.2"
"2010","UKE2","NRP","THS","Y_GE15",":"
"2010","UKE3","TOTAL","THS","Y_GE15","571.7"
"2010","UKE3","A","THS","Y_GE15",":"
"2010","UKE3","B-E","THS","Y_GE15","74.2"
"2010","UKE3","F","THS","Y_GE15","49.3"
"2010","UKE3","G-I","THS","Y_GE15","147.4"
"2010","UKE3","J","THS","Y_GE15","9.7"
"2010","UKE3","K","THS","Y_GE15","12.8"
"2010","UKE3","L","THS","Y_GE15",":"
"2010","UKE3","M_N","THS","Y_GE15","41.3"
"2010","UKE3","O-Q","THS","Y_GE15","197.8"
"2010","UKE3","R-U","THS","Y_GE15","30.7"
"2010","UKE3","NRP","THS","Y_GE15","4.3"
"2010","UKE4","TOTAL","THS","Y_GE15","995.7"
"2010","UKE4","A","THS","Y_GE15","4.1"
"2010","UKE4","B-E","THS","Y_GE15","130.8"
"2010","UKE4","F","THS","Y_GE15","72.9"
"2010","UKE4","G-I","THS","Y_GE15","244.2"
"2010","UKE4","J","THS","Y_GE15","26.3"
"2010","UKE4","K","THS","Y_GE15","55.4"
"2010","UKE4","L","THS","Y_GE15","9.1"
"2010","UKE4","M_N","THS","Y_GE15","110.7"
"2010","UKE4","O-Q","THS","Y_GE15","283.9"
"2010","UKE4","R-U","THS","Y_GE15","50.6"
"2010","UKE4","NRP","THS","Y_GE15","7.8"
"2010","UKF1","TOTAL","THS","Y_GE15","950.9"
"2010","UKF1","A","THS","Y_GE15","8.5"
"2010","UKF1","B-E","THS","Y_GE15","158.7"
"2010","UKF1","F","THS","Y_GE15","70.0"
"2010","UKF1","G-I","THS","Y_GE15","235.7"
"2010","UKF1","J","THS","Y_GE15","19.9"
"2010","UKF1","K","THS","Y_GE15","23.1"
"2010","UKF1","L","THS","Y_GE15","4.6"
"2010","UKF1","M_N","THS","Y_GE15","81.2"
"2010","UKF1","O-Q","THS","Y_GE15","295.6"
"2010","UKF1","R-U","THS","Y_GE15","46.5"
"2010","UKF1","NRP","THS","Y_GE15","7.1"
"2010","UKF2","TOTAL","THS","Y_GE15","809.3"
"2010","UKF2","A","THS","Y_GE15","8.4"
"2010","UKF2","B-E","THS","Y_GE15","132.9"
"2010","UKF2","F","THS","Y_GE15","56.8"
"2010","UKF2","G-I","THS","Y_GE15","209.1"
"2010","UKF2","J","THS","Y_GE15","27.2"
"2010","UKF2","K","THS","Y_GE15","20.5"
"2010","UKF2","L","THS","Y_GE15","6.4"
"2010","UKF2","M_N","THS","Y_GE15","84.6"
"2010","UKF2","O-Q","THS","Y_GE15","216.6"
"2010","UKF2","R-U","THS","Y_GE15","42.3"
"2010","UKF2","NRP","THS","Y_GE15","4.6"
"2010","UKF3","TOTAL","THS","Y_GE15","334.3"
"2010","UKF3","A","THS","Y_GE15","11.7"
"2010","UKF3","B-E","THS","Y_GE15","55.6"
"2010","UKF3","F","THS","Y_GE15","21.9"
"2010","UKF3","G-I","THS","Y_GE15","91.1"
"2010","UKF3","J","THS","Y_GE15",":"
"2010","UKF3","K","THS","Y_GE15","4.5"
"2010","UKF3","L","THS","Y_GE15",":"
"2010","UKF3","M_N","THS","Y_GE15","22.3"
"2010","UKF3","O-Q","THS","Y_GE15","102.7"
"2010","UKF3","R-U","THS","Y_GE15","16.3"
"2010","UKF3","NRP","THS","Y_GE15",":"
"2010","UKG1","TOTAL","THS","Y_GE15","622.8"
"2010","UKG1","A","THS","Y_GE15","14.5"
"2010","UKG1","B-E","THS","Y_GE15","101.4"
"2010","UKG1","F","THS","Y_GE15","42.3"
"2010","UKG1","G-I","THS","Y_GE15","130.2"
"2010","UKG1","J","THS","Y_GE15","13.3"
"2010","UKG1","K","THS","Y_GE15","22.5"
"2010","UKG1","L","THS","Y_GE15","7.2"
"2010","UKG1","M_N","THS","Y_GE15","71.3"
"2010","UKG1","O-Q","THS","Y_GE15","180.9"
"2010","UKG1","R-U","THS","Y_GE15","32.0"
"2010","UKG1","NRP","THS","Y_GE15","7.2"
"2010","UKG2","TOTAL","THS","Y_GE15","722.1"
"2010","UKG2","A","THS","Y_GE15","15.2"
"2010","UKG2","B-E","THS","Y_GE15","111.2"
"2010","UKG2","F","THS","Y_GE15","62.6"
"2010","UKG2","G-I","THS","Y_GE15","180.1"
"2010","UKG2","J","THS","Y_GE15","17.9"
"2010","UKG2","K","THS","Y_GE15","14.4"
"2010","UKG2","L","THS","Y_GE15",":"
"2010","UKG2","M_N","THS","Y_GE15","70.4"
"2010","UKG2","O-Q","THS","Y_GE15","211.3"
"2010","UKG2","R-U","THS","Y_GE15","31.2"
"2010","UKG2","NRP","THS","Y_GE15","4.2"
"2010","UKG3","TOTAL","THS","Y_GE15","1,128.7"
"2010","UKG3","A","THS","Y_GE15","4.5"
"2010","UKG3","B-E","THS","Y_GE15","165.5"
"2010","UKG3","F","THS","Y_GE15","79.1"
"2010","UKG3","G-I","THS","Y_GE15","262.4"
"2010","UKG3","J","THS","Y_GE15","27.1"
"2010","UKG3","K","THS","Y_GE15","37.5"
"2010","UKG3","L","THS","Y_GE15","5.5"
"2010","UKG3","M_N","THS","Y_GE15","113.3"
"2010","UKG3","O-Q","THS","Y_GE15","357.5"
"2010","UKG3","R-U","THS","Y_GE15","65.5"
"2010","UKG3","NRP","THS","Y_GE15","10.8"
"2010","UKH1","TOTAL","THS","Y_GE15","1,117.4"
"2010","UKH1","A","THS","Y_GE15","23.2"
"2010","UKH1","B-E","THS","Y_GE15","151.8"
"2010","UKH1","F","THS","Y_GE15","83.2"
"2010","UKH1","G-I","THS","Y_GE15","255.1"
"2010","UKH1","J","THS","Y_GE15","41.0"
"2010","UKH1","K","THS","Y_GE15","34.5"
"2010","UKH1","L","THS","Y_GE15","11.3"
"2010","UKH1","M_N","THS","Y_GE15","119.2"
"2010","UKH1","O-Q","THS","Y_GE15","333.2"
"2010","UKH1","R-U","THS","Y_GE15","58.1"
"2010","UKH1","NRP","THS","Y_GE15","6.7"
"2010","UKH2","TOTAL","THS","Y_GE15","844.5"
"2010","UKH2","A","THS","Y_GE15","5.8"
"2010","UKH2","B-E","THS","Y_GE15","88.0"
"2010","UKH2","F","THS","Y_GE15","67.6"
"2010","UKH2","G-I","THS","Y_GE15","194.1"
"2010","UKH2","J","THS","Y_GE15","46.1"
"2010","UKH2","K","THS","Y_GE15","38.3"
"2010","UKH2","L","THS","Y_GE15","13.6"
"2010","UKH2","M_N","THS","Y_GE15","109.9"
"2010","UKH2","O-Q","THS","Y_GE15","225.3"
"2010","UKH2","R-U","THS","Y_GE15","50.7"
"2010","UKH2","NRP","THS","Y_GE15","5.1"
"2010","UKH3","TOTAL","THS","Y_GE15","811.3"
"2010","UKH3","A","THS","Y_GE15",":"
"2010","UKH3","B-E","THS","Y_GE15","78.1"
"2010","UKH3","F","THS","Y_GE15","88.5"
"2010","UKH3","G-I","THS","Y_GE15","187.3"
"2010","UKH3","J","THS","Y_GE15","23.7"
"2010","UKH3","K","THS","Y_GE15","61.6"
"2010","UKH3","L","THS","Y_GE15","5.0"
"2010","UKH3","M_N","THS","Y_GE15","87.7"
"2010","UKH3","O-Q","THS","Y_GE15","229.6"
"2010","UKH3","R-U","THS","Y_GE15","43.4"
